type,category,name,path,description
agents,development-tools,chaos-engineer,development-tools/chaos-engineer.md,"""Use this agent when you need to design and execute controlled failure experiments, validate system resilience before incidents occur, or conduct game day exercises to test your team's incident response capabilities. Specifically:\\n\\n<example>\\nContext: A microservices platform has recently exper"
agents,development-tools,cli-developer,development-tools/cli-developer.md,"""Use this agent when building command-line tools and terminal applications that require intuitive command design, cross-platform compatibility, and optimized developer experience. Specifically:\\n\\n<example>\\nContext: A development team needs a new CLI tool for managing local database migrations a"
agents,development-tools,code-reviewer,development-tools/code-reviewer.md,"""Use this agent when you need to conduct comprehensive code reviews focusing on code quality, security vulnerabilities, and best practices. Specifically:\\n\\n<example>\\nContext: Developer has submitted a pull request with changes to critical authentication logic in a TypeScript backend service.\\n"
agents,development-tools,code-simplifier,development-tools/code-simplifier.md,"Simplifies and refines code for clarity, consistency, and maintainability while preserving all functionality. Focuses on recently modified code unless instructed otherwise."
agents,development-tools,codebase-explorer,development-tools/codebase-explorer.md,|
agents,development-tools,codebase-pattern-finder,development-tools/codebase-pattern-finder.md,"Specialist for finding code patterns and examples in the codebase, providing concrete implementations that can serve as templates for new work"
agents,development-tools,command-expert,development-tools/command-expert.md,"CLI command development specialist for the claude-code-templates system. Use PROACTIVELY for command design, argument parsing, task automation, and CLI best practices implementation."
agents,development-tools,context-manager,development-tools/context-manager.md,"Context management specialist for multi-agent workflows and long-running tasks. Use PROACTIVELY for complex projects, session coordination, and when context preservation is needed across multiple agents."
agents,development-tools,debugger,development-tools/debugger.md,"""Use this agent when you need to diagnose and fix bugs, identify root causes of failures, or analyze error logs and stack traces to resolve issues. Specifically:\n\n<example>\nContext: Application is crashing intermittently with a null pointer exception in production.\nuser: \""Our payment service ke"
agents,development-tools,dependency-manager,development-tools/dependency-manager.md,"""Use this agent when you need to audit dependencies for vulnerabilities, resolve version conflicts, optimize bundle sizes, or implement automated dependency updates. Specifically:\\n\\n<example>\\nContext: A project has accumulated security vulnerabilities in its dependency tree that need immediate "
agents,development-tools,dx-optimizer,development-tools/dx-optimizer.md,"""Use this agent when optimizing the complete developer workflow including build times, feedback loops, testing efficiency, and developer satisfaction metrics across the entire development environment. Specifically:\\n\\n<example>\\nContext: A team reports slow development cycles with 3-minute build "
agents,development-tools,error-detective,development-tools/error-detective.md,"""Use this agent when you need to diagnose why errors are occurring in your system, correlate errors across services, identify root causes, and prevent future failures. Specifically:\\n\\n<example>\\nContext: Production system is experiencing intermittent failures across multiple microservices with u"
agents,development-tools,flutter-go-reviewer,development-tools/flutter-go-reviewer.md,|
agents,development-tools,general-purpose,development-tools/general-purpose.md,"Default agent for handling complex, multi-step tasks with automatic delegation capabilities"
agents,development-tools,laravel-expert-agent,development-tools/laravel-expert-agent.md,"Expert Laravel development assistant specializing in modern Laravel 12+ applications with Eloquent, Artisan, testing, and best practices"
agents,development-tools,launchdarkly-flag-cleanup,development-tools/launchdarkly-flag-cleanup.md,"A specialized GitHub Copilot agent that uses the LaunchDarkly MCP server to safely automate feature flag cleanup workflows. This agent determines removal readiness, identifies the correct forward value, and creates PRs that preserve production behavior while removing obsolete flags and updating stal"
